taxableinc,federaltax,hsiblings,hfathereduc,hmothereduc,siblings,lfp,hours,kidsl6,kids618,age,educ,wage,wage76,hhours,hage,heduc,hwage,faminc,mtr,mothereduc,fathereduc,unemployment,bigcity,exper
15700.0,1946.0,1.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,0.0,0.0,3280.0,49.0,11.0,3.3537,20177.0,0.7515,7.0,7.0,7.5,1.0,20.0
25633.0,3853.0,2.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,56.0,10.0,0.0,0.0,1680.0,60.0,8.0,2.9762,8300.0,0.7815,0.0,7.0,7.5,1.0,20.0
22200.0,2626.0,2.0,12.0,12.0,1.0,0.0,0.0,1.0,2.0,36.0,12.0,0.0,0.0,2625.0,38.0,11.0,5.181,14200.0,0.7515,14.0,9.0,7.5,1.0,0.0
7534.0,270.0,1.0,9.0,16.0,1.0,0.0,0.0,1.0,0.0,36.0,14.0,0.0,0.0,1846.0,50.0,16.0,10.293,21768.0,0.6915,12.0,12.0,7.5,0.0,15.0
15495.0,2085.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,46.0,12.0,0.0,0.0,2178.0,47.0,10.0,13.243,29553.0,0.5815,10.0,7.0,14.0,1.0,10.0
34550.0,6568.0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,3.0,31.0,10.0,0.0,0.0,960.0,33.0,9.0,3.6458,4350.0,0.9415,7.0,7.0,7.5,0.0,4.0
48000.0,11549.0,1.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,52.0,11.0,0.0,0.0,2210.0,51.0,12.0,10.407,24000.0,0.6615,7.0,7.0,11.0,1.0,3.0
20495.0,2467.0,2.0,12.0,10.0,2.0,0.0,0.0,0.0,2.0,46.0,12.0,0.0,0.0,2192.0,55.0,12.0,8.2117,18300.0,0.6915,7.0,7.0,7.5,1.0,10.0
14640.0,1937.0,8.0,7.0,3.0,3.0,0.0,0.0,2.0,0.0,35.0,12.0,0.0,0.0,1960.0,44.0,16.0,8.6735,17200.0,0.7215,7.0,3.0,7.5,1.0,9.0
11306.0,1138.0,1.0,7.0,12.0,6.0,0.0,0.0,0.0,0.0,59.0,12.0,0.0,0.0,1920.0,56.0,10.0,8.3208,16476.0,0.6915,7.0,7.0,14.0,0.0,7.0
36550.0,7542.0,2.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,36.0,8.0,0.0,0.0,2286.0,40.0,12.0,4.287,13400.0,0.7515,0.0,0.0,14.0,0.0,12.0
31800.0,6051.0,3.0,7.0,7.0,0.0,0.0,0.0,1.0,3.0,51.0,7.0,0.0,0.0,2000.0,52.0,7.0,10.5,44988.0,0.5215,3.0,3.0,14.0,0.0,0.0
20000.0,2164.0,3.0,7.0,12.0,3.0,0.0,0.0,1.0,0.0,31.0,16.0,0.0,0.0,2256.0,31.0,12.0,7.9787,18200.0,0.6915,12.0,12.0,9.0,1.0,16.0
7400.0,565.0,5.0,7.0,7.0,3.0,0.0,0.0,0.0,2.0,31.0,14.0,0.0,0.0,2370.0,36.0,17.0,11.814,28000.0,0.6215,12.0,12.0,14.0,1.0,4.0
34000.0,6117.0,3.0,12.0,10.0,2.0,0.0,0.0,1.0,1.0,32.0,12.0,0.0,0.0,1800.0,39.0,13.0,6.1111,11550.0,0.7515,12.0,12.0,7.5,1.0,7.0
12590.0,1173.0,7.0,7.0,9.0,6.0,0.0,0.0,1.0,2.0,35.0,16.0,0.0,0.0,2250.0,38.0,16.0,12.578,28450.0,0.6215,12.0,7.0,14.0,1.0,7.0
12000.0,725.0,6.0,7.0,12.0,5.0,0.0,0.0,0.0,3.0,40.0,12.0,0.0,4.1,1080.0,43.0,12.0,11.244,15096.0,0.7515,7.0,10.0,7.5,1.0,14.0
14350.0,1114.0,8.0,7.0,17.0,6.0,0.0,0.0,1.0,2.0,33.0,10.0,0.0,0.0,2840.0,38.0,12.0,2.7408,8009.0,0.7815,7.0,7.0,14.0,0.0,2.0
12800.0,875.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,54.0,7.0,0.0,0.0,2250.0,52.0,11.0,4.4444,10040.0,0.7515,0.0,0.0,3.0,1.0,20.0
18000.0,1784.0,1.0,12.0,12.0,3.0,0.0,0.0,1.0,1.0,36.0,12.0,0.0,0.0,2746.0,37.0,12.0,5.8267,16700.0,0.7215,12.0,12.0,7.5,1.0,5.0
24400.0,3089.0,1.0,16.0,14.0,3.0,0.0,0.0,0.0,1.0,50.0,10.0,0.0,0.0,2300.0,60.0,8.0,2.3478,8400.0,0.7815,12.0,7.0,3.0,0.0,10.0
16500.0,2093.0,5.0,14.0,7.0,3.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,0.0,2860.0,49.0,8.0,4.4755,13000.0,0.7215,0.0,0.0,3.0,0.0,20.0
23500.0,3599.0,3.0,12.0,7.0,3.0,0.0,0.0,0.0,1.0,48.0,11.0,0.0,0.0,1765.0,49.0,12.0,8.4986,17970.0,0.7215,7.0,7.0,7.5,1.0,10.0
30750.0,5436.0,3.0,7.0,14.0,3.0,0.0,0.0,0.0,4.0,41.0,15.0,0.0,0.0,2520.0,42.0,16.0,7.1825,18450.0,0.7215,14.0,17.0,5.0,0.0,8.0
17700.0,2120.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,4.0,50.0,12.0,0.0,0.0,2208.0,53.0,12.0,10.87,31000.0,0.6615,12.0,7.0,14.0,1.0,11.0
33000.0,4181.0,1.0,12.0,7.0,3.0,0.0,0.0,0.0,2.0,46.0,12.0,0.0,0.0,2119.0,51.0,8.0,7.1222,24135.0,0.7215,10.0,7.0,7.5,1.0,3.0
25000.0,3952.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,42.0,13.0,0.0,0.0,2580.0,47.0,17.0,10.6592,31700.0,0.5815,12.0,12.0,7.5,0.0,6.0
10000.0,351.0,5.0,7.0,7.0,3.0,0.0,0.0,1.0,2.0,31.0,9.0,0.0,0.0,1984.0,34.0,12.0,3.2762,10190.0,0.7915,3.0,3.0,14.0,0.0,4.0
6114.0,346.0,4.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,1880.0,58.0,8.0,7.7521,21574.0,0.7215,10.0,10.0,14.0,0.0,4.0
36200.0,7088.0,3.0,12.0,12.0,8.0,0.0,0.0,0.0,1.0,51.0,12.0,0.0,0.0,2185.0,57.0,12.0,11.945,26680.0,0.6215,3.0,3.0,7.5,1.0,9.0
31850.0,5751.0,8.0,10.0,10.0,5.0,0.0,0.0,0.0,1.0,47.0,12.0,0.0,0.0,2080.0,57.0,12.0,4.6154,17700.0,0.7515,7.0,9.0,11.0,1.0,10.0
21152.0,2831.0,2.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,50.0,12.0,0.0,0.0,1920.0,50.0,12.0,13.021,29400.0,0.6215,12.0,12.0,14.0,1.0,3.0
16000.0,1611.0,3.0,12.0,10.0,8.0,0.0,0.0,0.0,1.0,37.0,6.0,0.0,0.0,3000.0,52.0,5.0,2.6667,22159.0,0.7515,7.0,7.0,7.5,0.0,2.0
14700.0,1178.0,3.0,10.0,10.0,2.0,0.0,0.0,2.0,2.0,30.0,12.0,0.0,0.0,2100.0,31.0,12.0,8.8333,35000.0,0.5815,12.0,12.0,11.0,0.0,2.0
19394.0,2236.0,6.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,1690.0,39.0,12.0,2.3669,8630.0,0.7915,16.0,16.0,5.0,1.0,0.0
30000.0,4977.0,1.0,14.0,14.0,2.0,0.0,0.0,0.0,2.0,52.0,12.0,0.0,0.0,2600.0,49.0,16.0,5.0,17080.0,0.7515,7.0,0.0,14.0,1.0,8.0
11520.0,1003.0,7.0,7.0,7.0,5.0,0.0,0.0,0.0,2.0,47.0,12.0,0.0,0.0,1984.0,49.0,16.0,7.4597,32500.0,0.7215,10.0,7.0,14.0,1.0,6.0
26450.0,3801.0,1.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,2064.0,53.0,12.0,7.7519,16000.0,0.7215,7.0,7.0,11.0,1.0,15.0
18180.0,1999.0,4.0,16.0,10.0,1.0,0.0,0.0,0.0,4.0,44.0,12.0,0.0,0.0,2553.0,31.0,16.0,5.4054,18850.0,0.7515,12.0,10.0,14.0,1.0,15.0
57500.0,14995.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,53.0,8.0,0.0,0.0,2776.0,59.0,9.0,6.1239,17500.0,0.6915,9.0,9.0,9.5,1.0,9.0
22900.0,3698.0,5.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,30.0,12.0,0.0,0.0,2315.0,31.0,13.0,8.3369,19392.0,0.6915,7.0,12.0,14.0,0.0,8.0
30700.0,5436.0,1.0,14.0,12.0,1.0,0.0,0.0,0.0,2.0,54.0,12.0,0.0,0.0,1880.0,55.0,12.0,7.1277,14450.0,0.7215,7.0,10.0,7.5,1.0,18.0
34700.0,6928.0,8.0,12.0,9.0,2.0,0.0,0.0,1.0,1.0,47.0,7.0,0.0,0.0,2160.0,51.0,7.0,6.1204,21800.0,0.6915,0.0,0.0,7.5,1.0,3.0
29090.0,4194.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,56.0,15.0,0.0,0.0,900.0,56.0,12.0,3.1111,7700.0,0.7515,7.0,7.0,14.0,1.0,10.0
13200.0,1289.0,3.0,7.0,7.0,3.0,0.0,0.0,0.0,1.0,49.0,12.0,0.0,0.0,2467.0,52.0,16.0,12.161,31800.0,0.5815,7.0,7.0,11.0,0.0,6.0
26100.0,4180.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,1820.0,55.0,12.0,5.3846,17258.0,0.7515,7.0,7.0,9.5,1.0,20.0
37000.0,7350.0,5.0,9.0,10.0,2.0,0.0,0.0,0.0,1.0,49.0,12.0,0.0,0.0,2223.0,53.0,10.0,3.9838,13399.0,0.7515,10.0,12.0,9.5,0.0,8.0
13000.0,1080.0,8.0,7.0,7.0,5.0,0.0,0.0,0.0,1.0,56.0,12.0,0.0,0.0,2142.0,60.0,12.0,7.4697,16073.0,0.7215,12.0,16.0,11.0,0.0,3.0
28200.0,5034.0,5.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,46.0,12.0,0.0,0.0,1928.0,46.0,11.0,11.411,23260.0,0.6615,7.0,7.0,7.5,1.0,4.0
19700.0,2972.0,8.0,7.0,7.0,4.0,0.0,0.0,0.0,2.0,45.0,12.0,0.0,0.0,2783.0,49.0,17.0,12.936,37300.0,0.5515,12.0,12.0,14.0,1.0,13.0
38300.0,7453.0,2.0,7.0,12.0,1.0,0.0,0.0,0.0,2.0,32.0,12.0,0.0,0.0,1960.0,35.0,12.0,5.6122,11000.0,0.7515,12.0,7.0,11.0,1.0,4.0
90800.0,30285.0,3.0,16.0,12.0,4.0,0.0,0.0,1.0,1.0,43.0,12.0,0.0,2.7,1920.0,41.0,12.0,6.8099,13075.0,0.7515,7.0,7.0,14.0,1.0,17.0
27200.0,3989.0,3.0,9.0,3.0,2.0,0.0,0.0,1.0,1.0,34.0,12.0,0.0,0.0,1587.0,39.0,12.0,8.5066,13700.0,0.7215,7.0,7.0,9.5,1.0,4.0
39100.0,7716.0,2.0,12.0,14.0,1.0,0.0,0.0,1.0,1.0,30.0,12.0,0.0,0.0,2496.0,51.0,10.0,5.508,25100.0,0.6615,7.0,10.0,5.0,0.0,0.0
24500.0,3354.0,2.0,10.0,10.0,3.0,0.0,0.0,2.0,0.0,38.0,17.0,0.0,4.8,2280.0,39.0,12.0,7.2285,18600.0,0.6915,12.0,16.0,5.0,1.0,15.0
38700.0,7584.0,1.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,33.0,16.0,0.0,0.0,2750.0,36.0,17.0,9.4545,29000.0,0.6215,16.0,16.0,9.5,0.0,11.0
10400.0,310.0,5.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,52.0,12.0,0.0,0.0,2115.0,55.0,12.0,8.9835,19237.0,0.6915,7.0,7.0,9.5,1.0,23.0
22000.0,3020.0,0.0,7.0,12.0,3.0,0.0,0.0,0.0,3.0,43.0,11.0,0.0,0.0,2590.0,45.0,12.0,5.9846,19855.0,0.7215,12.0,14.0,7.5,1.0,1.0
11000.0,1253.0,6.0,3.0,7.0,1.0,0.0,0.0,1.0,1.0,33.0,12.0,0.0,0.0,2372.0,34.0,12.0,3.9629,9450.0,0.7515,12.0,7.0,9.5,0.0,5.0
22679.0,3387.0,1.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,0.0,2295.0,48.0,12.0,7.0575,30000.0,0.5815,7.0,7.0,7.5,0.0,1.0
28900.0,4952.0,2.0,12.0,12.0,4.0,0.0,0.0,2.0,1.0,36.0,10.0,0.0,0.0,2096.0,38.0,12.0,7.1565,15000.0,0.7215,10.0,10.0,14.0,1.0,5.0
19625.0,2516.0,1.0,7.0,12.0,8.0,0.0,0.0,1.0,1.0,34.0,12.0,0.0,0.0,3315.0,39.0,17.0,4.0145,24701.0,0.6615,12.0,12.0,9.5,1.0,3.0
28500.0,4574.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,37.0,14.0,0.0,0.0,1777.0,50.0,16.0,3.8829,15900.0,0.7215,10.0,14.0,11.0,0.0,3.0
24400.0,3331.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,46.0,10.0,0.0,0.0,1880.0,51.0,12.0,7.9787,16240.0,0.7215,7.0,7.0,11.0,0.0,19.0
16310.0,2056.0,4.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,2184.0,55.0,10.0,5.0366,21100.0,0.7515,12.0,12.0,9.5,1.0,20.0
43500.0,9549.0,5.0,7.0,3.0,3.0,0.0,0.0,2.0,1.0,31.0,16.0,0.0,0.0,3250.0,32.0,16.0,7.0769,23000.0,0.6615,12.0,12.0,7.5,1.0,5.0
13900.0,1828.0,1.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,57.0,5.0,0.0,0.0,1520.0,58.0,5.0,3.6184,6340.0,0.7715,7.0,7.0,14.0,0.0,0.0
12500.0,1354.0,2.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,30.0,12.0,0.0,0.0,3119.0,30.0,13.0,13.466,42250.0,0.4915,10.0,10.0,5.0,1.0,3.0
21800.0,2978.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,640.0,43.0,17.0,14.531,14694.0,0.7215,12.0,10.0,11.0,1.0,3.0
22275.0,2845.0,8.0,7.0,7.0,4.0,0.0,0.0,0.0,3.0,44.0,12.0,0.0,0.0,2250.0,45.0,12.0,6.8,21417.0,0.7215,12.0,12.0,9.5,1.0,7.0
15000.0,1816.0,1.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,53.0,13.0,0.0,0.0,3000.0,53.0,13.0,6.6667,20200.0,0.6615,7.0,12.0,7.5,1.0,7.0
15700.0,2141.0,1.0,7.0,9.0,6.0,0.0,0.0,0.0,0.0,51.0,8.0,0.0,0.0,2028.0,54.0,8.0,5.9172,12090.0,0.7215,7.0,7.0,9.5,1.0,1.0
15762.0,1946.0,4.0,7.0,7.0,3.0,0.0,0.0,1.0,3.0,39.0,12.0,0.0,0.0,2412.0,36.0,14.0,10.24,24760.0,0.6615,12.0,7.0,5.0,1.0,13.0
14090.0,1631.0,4.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,2452.0,54.0,12.0,8.1566,23000.0,0.6915,7.0,3.0,3.0,0.0,0.0
23000.0,3721.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,4.0,46.0,8.0,0.0,0.0,2304.0,50.0,12.0,6.6775,19365.0,0.7215,3.0,3.0,11.0,1.0,0.0
20100.0,2839.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,5.0,47.0,12.0,0.0,0.0,3120.0,49.0,12.0,0.9615,5550.0,0.9415,7.0,7.0,3.0,0.0,12.0
23600.0,3382.0,1.0,12.0,14.0,3.0,0.0,0.0,0.0,2.0,52.0,8.0,0.0,0.0,1670.0,54.0,8.0,16.907,68035.0,0.4415,7.0,3.0,7.5,1.0,0.0
35100.0,6749.0,2.0,17.0,14.0,2.0,0.0,0.0,0.0,2.0,45.0,12.0,0.0,0.0,2137.0,46.0,15.0,13.57,29300.0,0.6215,10.0,14.0,7.5,1.0,5.0
23150.0,3745.0,2.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,60.0,11.0,0.0,0.0,2071.0,52.0,11.0,8.9329,18500.0,0.6915,7.0,7.0,7.5,1.0,45.0
32700.0,6024.0,8.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,41.0,13.0,0.0,0.0,1960.0,54.0,7.0,4.7372,22582.0,0.7215,17.0,7.0,11.0,0.0,10.0
31800.0,5751.0,3.0,16.0,7.0,1.0,0.0,0.0,0.0,3.0,39.0,8.0,0.0,0.0,2068.0,45.0,12.0,8.5106,21500.0,0.7215,7.0,7.0,7.5,1.0,2.0
78000.0,23943.0,8.0,14.0,12.0,1.0,0.0,0.0,0.0,1.0,49.0,12.0,0.0,0.0,2190.0,51.0,12.0,5.2511,28070.0,0.7515,7.0,7.0,7.5,0.0,3.0
38500.0,7841.0,2.0,7.0,7.0,5.0,0.0,0.0,1.0,1.0,32.0,15.0,0.0,0.0,2295.0,37.0,13.0,21.786,50300.0,0.4415,12.0,12.0,14.0,1.0,1.0
34700.0,6928.0,2.0,7.0,12.0,1.0,0.0,0.0,1.0,3.0,33.0,12.0,0.0,0.0,2970.0,34.0,13.0,7.9125,23500.0,0.6615,12.0,12.0,14.0,1.0,5.0
42000.0,8343.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,4.0,36.0,10.0,0.0,0.0,2068.0,37.0,8.0,7.1083,15500.0,0.7515,7.0,9.0,14.0,0.0,10.0
21800.0,2542.0,8.0,3.0,12.0,2.0,0.0,0.0,3.0,3.0,37.0,13.0,0.0,0.0,2419.0,39.0,14.0,5.0434,13440.0,0.7715,7.0,0.0,5.0,0.0,4.0
20130.0,3056.0,6.0,7.0,3.0,1.0,0.0,0.0,1.0,2.0,30.0,12.0,0.0,0.0,2150.0,34.0,11.0,2.2442,8100.0,0.7815,12.0,12.0,11.0,0.0,7.0
24000.0,3471.0,3.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,44.0,11.0,0.0,0.0,1152.0,37.0,10.0,8.5069,9800.0,0.7515,7.0,12.0,9.5,1.0,9.0
12039.0,1093.0,6.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,48.0,12.0,0.0,0.0,2640.0,49.0,12.0,7.5758,20300.0,0.6915,7.0,12.0,5.0,1.0,5.0
30000.0,4977.0,2.0,10.0,10.0,2.0,0.0,0.0,0.0,4.0,40.0,11.0,0.0,0.0,2550.0,45.0,11.0,5.8824,15000.0,0.7515,7.0,7.0,14.0,1.0,4.0
42000.0,9020.0,0.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,1360.0,49.0,16.0,40.441,56100.0,0.4415,9.0,9.0,5.0,1.0,11.0
9380.0,935.0,5.0,7.0,7.0,5.0,0.0,0.0,0.0,2.0,36.0,12.0,0.0,0.0,2420.0,40.0,12.0,6.2339,22846.0,0.7215,12.0,7.0,5.0,1.0,9.0
26800.0,3653.0,5.0,16.0,12.0,2.0,0.0,0.0,0.0,2.0,40.0,11.0,0.0,0.0,2205.0,42.0,14.0,9.2971,22225.0,0.6915,7.0,12.0,5.0,1.0,4.0
21600.0,3392.0,4.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0,46.0,12.0,0.0,0.0,3268.0,46.0,12.0,0.7038,17635.0,0.9415,12.0,7.0,7.5,1.0,2.0
42045.0,9020.0,1.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,52.0,12.0,0.0,0.0,3672.0,54.0,12.0,2.5425,18500.0,0.6915,3.0,12.0,7.5,0.0,23.0
22762.0,3411.0,7.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0,44.0,12.0,0.0,0.0,1800.0,45.0,12.0,5.0833,13390.0,0.7515,12.0,12.0,11.0,0.0,3.0
24100.0,3500.0,3.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0,45.0,10.0,0.0,0.0,1926.0,46.0,14.0,7.6843,15150.0,0.7215,7.0,7.0,7.5,1.0,15.0
28000.0,4980.0,1.0,7.0,7.0,3.0,0.0,0.0,2.0,1.0,30.0,7.0,0.0,0.0,1920.0,35.0,7.0,4.0625,16200.0,0.7815,7.0,3.0,7.5,0.0,8.0
21180.0,2831.0,2.0,14.0,12.0,2.0,0.0,0.0,1.0,3.0,40.0,12.0,0.0,0.0,2080.0,44.0,12.0,6.5106,33920.0,0.6615,12.0,12.0,14.0,1.0,3.0
23100.0,3505.0,2.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0,43.0,12.0,0.0,0.0,2856.0,43.0,12.0,2.951,14000.0,0.7215,7.0,12.0,7.5,0.0,25.0
16000.0,865.0,2.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,49.0,12.0,0.0,0.0,2115.0,53.0,10.0,5.6738,16736.0,0.7515,12.0,3.0,11.0,1.0,2.0
26220.0,4496.0,1.0,7.0,7.0,4.0,0.0,0.0,1.0,4.0,46.0,12.0,0.0,3.45,1880.0,48.0,12.0,12.766,30650.0,0.6615,12.0,12.0,11.0,1.0,0.0
19900.0,3014.0,6.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,52.0,11.0,0.0,0.0,2000.0,52.0,12.0,6.0,12400.0,0.7515,7.0,7.0,11.0,0.0,19.0
28000.0,4177.0,6.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,31.0,12.0,0.0,0.0,2044.0,33.0,15.0,9.2955,19022.0,0.6915,7.0,10.0,9.5,1.0,3.0
62500.0,17500.0,2.0,10.0,12.0,2.0,0.0,0.0,1.0,1.0,42.0,10.0,0.0,0.0,1677.0,47.0,11.0,5.1324,11203.0,0.7515,7.0,7.0,5.0,0.0,7.0
26800.0,4657.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,3.0,33.0,11.0,0.0,0.0,2184.0,38.0,8.0,9.0659,19876.0,0.6915,7.0,14.0,7.5,1.0,1.0
19500.0,2930.0,8.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,57.0,16.0,0.0,0.0,3185.0,57.0,13.0,11.931,57000.0,0.4415,7.0,12.0,14.0,1.0,9.0
15500.0,2104.0,4.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,49.0,10.0,0.0,0.0,2680.0,51.0,10.0,6.7164,18290.0,0.6915,10.0,10.0,11.0,1.0,3.0
18107.0,2419.0,3.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,45.0,14.0,0.0,0.0,3615.0,47.0,14.0,4.5851,20220.0,0.6915,14.0,12.0,11.0,1.0,8.0
36000.0,6922.0,3.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,56.0,11.0,0.0,0.0,2139.0,56.0,12.0,9.2567,22150.0,0.6915,7.0,7.0,14.0,1.0,0.0
29000.0,4979.0,0.0,7.0,10.0,8.0,0.0,0.0,1.0,3.0,41.0,12.0,0.0,0.0,3080.0,43.0,12.0,8.5656,30623.0,0.6215,10.0,10.0,7.5,1.0,5.0
33552.0,6566.0,3.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,56.0,5.0,0.0,0.0,1261.0,53.0,6.0,6.7407,9380.0,0.7515,3.0,3.0,14.0,1.0,20.0
24600.0,3378.0,1.0,10.0,12.0,2.0,0.0,0.0,0.0,1.0,48.0,10.0,0.0,0.0,2227.0,48.0,10.0,9.8788,22000.0,0.6915,7.0,7.0,5.0,1.0,3.0
24200.0,3284.0,4.0,7.0,12.0,1.0,0.0,0.0,0.0,2.0,52.0,16.0,0.0,0.0,1920.0,53.0,16.0,9.375,23675.0,0.6615,12.0,10.0,7.5,1.0,12.0
37300.0,7448.0,2.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0.0,2350.0,55.0,12.0,6.277,33671.0,0.7215,7.0,7.0,14.0,1.0,5.0
23300.0,3792.0,3.0,9.0,9.0,4.0,0.0,0.0,0.0,3.0,35.0,11.0,0.0,0.0,1785.0,39.0,10.0,6.4241,12367.0,0.7515,7.0,7.0,7.5,0.0,1.0
16640.0,1917.0,5.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,45.0,12.0,0.0,0.0,2598.0,51.0,12.0,8.3718,21950.0,0.6615,7.0,7.0,5.0,0.0,0.0
19175.0,2846.0,3.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,54.0,12.0,0.0,0.0,2455.0,58.0,17.0,12.22,32000.0,0.5815,7.0,7.0,9.5,1.0,7.0
24750.0,4121.0,2.0,7.0,16.0,2.0,0.0,0.0,0.0,2.0,54.0,12.0,0.0,0.0,2450.0,54.0,13.0,3.5612,22610.0,0.7215,10.0,10.0,9.5,1.0,13.0
18500.0,2720.0,1.0,7.0,14.0,7.0,0.0,0.0,1.0,0.0,31.0,12.0,0.0,0.0,1218.0,32.0,8.0,8.867,12092.0,0.7515,7.0,7.0,3.0,0.0,3.0
24400.0,3571.0,3.0,7.0,14.0,1.0,0.0,0.0,0.0,3.0,53.0,6.0,0.0,0.0,2040.0,54.0,4.0,1.8515,3777.0,0.9415,7.0,7.0,11.0,0.0,0.0
21300.0,2437.0,6.0,7.0,7.0,5.0,0.0,0.0,2.0,2.0,35.0,14.0,0.0,0.0,2600.0,34.0,14.0,8.0769,36000.0,0.5515,16.0,14.0,3.0,0.0,2.0
18880.0,2566.0,1.0,7.0,7.0,8.0,0.0,0.0,1.0,3.0,36.0,12.0,0.0,0.0,2450.0,40.0,16.0,8.9796,26900.0,0.6615,12.0,16.0,7.5,0.0,0.0
17930.0,1962.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,59.0,12.0,0.0,0.0,2717.0,60.0,12.0,6.6618,32242.0,0.6615,7.0,7.0,11.0,1.0,2.0
35000.0,6419.0,1.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,54.0,16.0,0.0,0.0,2701.0,54.0,17.0,11.107,35020.0,0.5815,16.0,17.0,5.0,1.0,1.0
26000.0,3707.0,2.0,7.0,12.0,2.0,0.0,0.0,1.0,1.0,37.0,12.0,0.0,0.0,2600.0,47.0,17.0,14.077,37600.0,0.5515,7.0,7.0,9.0,1.0,10.0
13100.0,1270.0,4.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,44.0,12.0,0.0,0.0,3640.0,54.0,10.0,0.4121,1500.0,0.9415,7.0,7.0,7.5,1.0,10.0
24500.0,3834.0,1.0,10.0,12.0,6.0,0.0,0.0,1.0,2.0,34.0,17.0,0.0,0.0,2940.0,40.0,16.0,23.81,96000.0,0.4415,12.0,12.0,5.0,1.0,1.0
39000.0,3328.0,8.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,1880.0,50.0,12.0,9.5745,18150.0,0.6915,7.0,7.0,11.0,0.0,3.0
14252.0,1863.0,7.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,3500.0,51.0,12.0,1.9286,15500.0,0.7215,7.0,7.0,3.0,0.0,32.0
32500.0,5963.0,4.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,60.0,9.0,0.0,0.0,3320.0,60.0,8.0,2.5783,14000.0,0.7215,7.0,7.0,3.0,0.0,0.0
